;77373;65;1226980.000;3250.0;2002
;78126;536;1751040.000;8243.0;2002
;78146;593;1642558.000;7184.0;2002
;78158;675;1637730.000;7282.0;2002
;78172;102;1322118.000;4036.0;2002
;78208;63;1120542.000;2446.0;2002
;78311;159;1183027.000;2899.0;2002
;78358;560;1684293.000;7424.0;2002
;78361;95;1470440.000;5366.0;2002
;78423;63;1179336.000;2967.0;2002
;78490;130;1450139.000;5292.0;2002
;78498;139;1372039.000;4656.0;2002
;78517;198;1412900.000;5529.0;2002
;78551;1.112;1721638.000;7800.0;2002
;78586;157;1404289.000;5718.0;2002
;78640;101;1259880.000;3574.0;2002
;78646;2.563;1683282.000;7639.0;2002
;79191;217;1750014.000;8079.0;2002
;80001;91;1423685.000;5197.0;2002
;80021;513;1610343.000;6695.0;2002
;81004;151;1414931.000;4804.0;2002
;81065;153;1489613.000;5387.0;2002
;82121;173;1667694.000;7458.0;2002
;83050;128;1353783.000;4719.0;2002
;83061;261;1409950.000;4808.0;2002
;83062;69;1455746.000;5119.0;2002
;83069;363;1484233.000;5479.0;2002
;83118;616;1397347.000;4737.0;2002
;83126;95;1240532.000;3425.0;2002
;83129;163;1405748.000;4638.0;2002
;83137;545;1510679.000;5901.0;2002
;83144;62;1349787.000;4263.0;2002
;84007;318;1624841.000;6461.0;2002
;84031;115;1607523.000;5882.0;2002
;84035;67;1510768.000;5771.0;2002
;84087;82;1475617.000;5638.0;2002
;85191;126;1651430.000;6861.0;2002
;86066;96;1511272.000;6681.0;2002
;86194;346;1808600.000;8603.0;2002
;87085;523;1930389.000;10273.0;2002
;88160;152;1776890.000;9490.0;2002
;88413;71;1476148.000;5507.0;2002
;89024;144;1322883.000;4216.0;2002
;89387;150;1438604.000;4790.0;2002
;90010;123;1471894.000;5354.0;2002
;91027;68;1409204.000;5017.0;2002
;91114;174;1426340.000;4852.0;2002
;91174;79;1244505.000;3579.0;2002
;91201;114;1348428.000;4215.0;2002
;91223;91;1441414.000;5026.0;2002
;91272;353;1484116.000;5720.0;2002
;91377;77;1288316.000;3878.0;2002
;91421;153;1353995.000;4507.0;2002
;91477;196;1739301.000;12266.0;2002
;91521;62;1181211.000;2848.0;2002
;91549;155;1351358.000;4166.0;2002
;91570;52;1281206.000;3812.0;2002
;91589;153;1269697.000;3607.0;2002
;91687;67;1285780.000;3695.0;2002
;91691;118;1364826.000;4515.0;2002
;92004;689;1487352.000;5606.0;2002
